student_id,name,age,gender,socioeconomic_status,prior_gpa,cohort_id,attendance,assignment_scores,n_assignments,internal_exam_score,study_hours_per_week,extracurricular_count,at_risk,risk_score,split
972,Kieran Quarles,18,F,high,1.79,5,58.0,70.2|80.7|43.5|74.6|87.8|96.1|72.8|75.4|35.8|99.3|59.2|53.8,12,58.1,25.8,4,0,0.1797,train
941,Nova Kensington,19,NB,high,3.58,4,77.7,89.7|69.1|75.5|98.3|58.2|76.9|80.4,7,76.5,16.8,2,0,0.0299,train
516,Orion Davenport,26,F,low,2.32,1,50.2,46.4|70.3|77.4|76.4|64.8|49.7|4.8,7,50.2,10.3,0,1,0.5388,train
953,Sawyer Whitmore,20,F,medium,3.83,8,80.6,31.3|70.5|75.5|34.3|93.5|62.8|78.4,7,64.9,11.6,4,0,0.0371,train
481,Ingrid Vance,26,NB,high,3.25,6,79.4,41.1|69.0|75.0|75.7|45.6|52.4|77.2|50.9,8,51.2,23.7,1,0,0.318,train
284,Kai Jenkins,27,NB,low,2.2,1,69.2,94.1|75.1|79.2|40.1|55.4|86.7|77.7|71.2|81.9|97.9|70.1|74.4|76.3|100.0,14,36.7,23.4,3,0,0.0405,train
719,Lorelei Abernathy,18,M,medium,3.41,2,74.2,43.4|70.1|68.3|55.6|73.2|39.6|79.5|51.5|49.9|62.9|71.1|67.1|53.5,13,50.7,8.5,1,0,0.2591,train
878,Jordan Underhill,24,F,medium,2.95,3,62.3,70.3|55.8|59.3|51.7|56.0|78.9|60.1|60.8|37.1|54.1|55.1|46.3|59.1,13,45.3,13.2,1,0,0.4059,train
226,Luna Blackwood,26,F,low,2.04,7,57.8,54.1|69.4|13.7|14.3|42.7|66.6,6,18.5,0.0,1,1,0.6222,train
27,Casey Xenakis,19,NB,high,2.46,1,80.2,98.2|51.9|48.3|94.6|69.4|62.5|88.1|63.4,8,94.6,22.9,0,0,0.0623,train
955,Hugh Montgomery,19,M,medium,2.78,3,74.7,52.6|89.7|62.5|66.4|52.1|47.9|69.0|65.1|50.0|40.2|42.8|79.8,12,46.0,12.0,2,0,0.3295,train
438,Morgan Xenakis,22,M,medium,3.17,3,75.0,77.3|94.5|60.6|90.7|68.3|100.0|69.3|62.2|85.1,9,63.2,14.9,0,0,0.005,train
952,Maeve Davenport,22,M,medium,1.76,4,60.3,44.5|57.7|57.9|48.2|51.9|54.0|69.6|55.3|69.8|66.3|66.1|78.3,12,33.5,9.3,1,0,0.438,train
365,Ezra Abernathy,19,M,low,2.28,6,57.9,49.1|49.4|30.9|58.1|53.5|65.3|55.5|51.7|41.0|55.2|65.2|36.9|55.4,13,50.0,6.3,0,1,0.5225,train
230,Nova Crawford,19,F,low,2.57,5,59.3,31.1|56.7|87.1|61.6|53.3|70.3,6,49.8,11.9,0,1,0.5199,train
38,Reese Montgomery,25,NB,high,2.96,3,83.8,97.7|84.5|59.6|100.0|93.3,5,78.7,18.6,4,0,0.0,train
966,Jasper Eastwick,24,F,low,1.79,5,40.1,39.0|44.1|52.6|60.8|39.6|66.6|60.7|54.2|48.9|51.4,10,55.9,14.6,1,1,0.71,train
375,Celeste Upton,25,NB,low,2.61,8,45.8,34.6|18.1|45.4|51.9|30.0|43.8|34.0|36.7|2.2,9,26.7,9.8,0,1,0.8883,train
470,Stellan Thornwood,23,F,high,3.37,8,85.3,73.8|66.9|52.0|77.9|92.0|71.9|95.5|43.9|49.4|79.6,10,64.7,24.2,2,0,0.206,train
968,Finley Pemberton,24,NB,medium,1.96,3,58.6,43.6|46.2|60.7|19.8|50.8|42.8|51.5|35.7|30.7|45.1|67.7|55.9|35.4|22.9,14,8.8,13.5,0,1,0.8002,train
851,Ivan Kensington,21,M,high,2.77,1,68.9,82.0|60.8|47.3|55.7|62.0|82.1|66.6,7,58.5,9.0,1,0,0.1942,train
705,Jasper Zimmerman,23,F,high,2.68,4,76.4,85.4|71.9|69.2|62.8|63.5|79.8,6,50.3,26.0,3,0,0.0,train
842,Ezra Farnsworth,22,F,medium,2.01,3,44.7,87.1|36.5|57.6|28.1|48.3|60.6|41.9|63.1|50.2|71.7|74.7|45.5|55.4|57.0|63.5,15,46.9,11.8,1,1,0.5187,train
195,Dakota Waverly,24,NB,low,2.22,7,51.9,48.5|67.1|64.1|61.8|44.3,5,49.6,0.0,3,0,0.3933,train
855,Morgan Redford,18,M,high,0.93,6,63.0,48.2|52.7|33.8|65.9|29.0|59.3,6,50.6,1.5,1,1,0.7051,train
865,Skyler Redford,26,F,medium,2.45,2,67.7,65.2|60.8|85.3|60.0|55.1|96.3|60.4|69.4|73.9|50.1|85.7|76.7|90.5,13,51.0,17.1,4,0,0.1968,train
504,Gareth Northwood,21,M,low,1.9,1,53.1,87.2|70.0|19.6|46.9|28.2|41.1|8.3|53.3|38.2|56.3|31.0,11,49.2,8.7,0,1,0.4907,train
970,Kieran Whitmore,24,NB,medium,2.68,7,65.9,71.7|54.7|78.1|57.2|67.7|77.7|71.8,7,73.8,24.1,4,0,0.0,train
831,Rosalind Tremaine,27,M,medium,3.01,8,98.5,78.5|50.3|82.0|57.0|95.5,5,57.0,37.6,0,0,0.0139,train
580,Oberon Ashford,28,NB,low,2.79,8,60.5,63.4|41.8|25.6|71.9|80.4|72.7|44.5|32.2|33.6|24.3|48.0|73.6,12,39.3,10.4,0,1,0.6359,train
969,Skyler Ashford,22,F,high,2.01,6,64.7,81.2|37.2|83.8|57.6|44.2|57.7,6,43.9,16.5,3,0,0.34,train
163,Nova Zimmerman,18,NB,medium,1.9,4,67.2,12.1|68.6|54.5|31.3|33.3|74.6|35.2|32.1|66.5|54.5|35.3|52.7,12,25.8,15.1,1,1,0.6396,train
909,Kendall Thornwood,23,M,low,1.89,3,44.5,40.6|43.3|62.4|71.8|32.4|59.8|36.9|64.0|45.2|38.8,10,59.0,7.3,0,1,0.5114,train
153,Sebastian Ingersoll,24,M,low,3.48,3,76.4,74.4|82.1|52.5|74.9|63.8|80.5|35.9|66.3|58.8|74.3|74.9|57.2|57.1,13,60.2,11.4,2,0,0.18,train
802,Nova Pemberton,25,F,medium,2.67,1,77.0,64.6|45.2|73.9|95.0|72.3|59.8|44.7|52.5|73.0|82.3|70.1|78.2|76.8|73.8,14,50.2,17.1,3,0,0.221,train
994,Thalia Ashford,18,NB,low,3.02,4,83.2,58.0|65.8|54.7|59.6|71.8|60.3|64.2|45.8|84.8,9,69.6,21.5,1,0,0.1795,train
756,Luna Drummond,18,NB,high,2.2,7,50.6,37.8|44.4|55.5|25.4|51.7|39.1|48.7|37.8|54.4|38.4|12.7|56.8,12,10.8,9.5,0,1,1.0,train
112,Felix Caldwell,19,M,low,3.7,7,72.2,40.6|52.8|76.6|92.6|37.5|33.1|89.3|67.1|48.2|69.3|21.7|61.3,12,59.5,19.4,3,0,0.3434,train
227,Casey Underhill,23,M,high,2.74,6,69.1,44.0|45.6|45.8|62.0|51.0|67.8|17.5,7,40.7,6.7,1,0,0.3661,train
689,Sawyer Davenport,22,NB,high,2.4,1,56.0,73.1|25.5|47.6|60.6|60.7|74.2|71.9|49.6|73.4|43.2|67.9,11,73.4,17.8,0,1,0.5277,train
104,Theo Caldwell,23,M,medium,3.3,1,89.2,65.6|68.4|46.1|76.7|77.6|68.1|85.9|64.0|77.5|53.7|68.7|66.4|72.4,13,57.7,16.5,1,0,0.1494,train
422,Peyton Jenkins,22,M,medium,1.91,3,37.4,21.3|70.5|33.9|42.0|58.6|96.4|24.8|50.2|32.8|35.4|32.6|26.6|42.8|21.3|57.6,15,35.3,8.3,0,1,0.7888,train
420,Hayden Gillingham,25,M,low,2.44,6,77.0,76.7|48.2|52.4|40.5|66.5|70.3,6,33.2,10.7,3,0,0.3669,train
751,Dakota Yarborough,22,M,high,1.91,7,68.7,100.0|79.4|99.0|82.7|59.1|64.5|79.1|76.8|61.6|47.6|100.0|68.1|65.3|71.9,14,61.0,18.6,1,0,0.1192,train
587,Thalia Underhill,19,F,high,2.96,8,61.7,82.2|59.9|84.5|57.6|50.2|58.7|64.2|59.8|62.4|70.6|63.0|64.6|40.0|71.5,14,58.1,25.4,3,0,0.2352,train
781,Celeste Crawford,19,M,medium,2.27,3,61.4,55.5|54.3|63.4|33.6|74.8,5,61.7,5.4,2,0,0.3944,train
673,Skyler Bellingham,26,M,high,2.66,5,64.3,81.8|67.3|64.5|67.1|48.4|56.5|64.5|61.5,8,77.2,16.5,2,0,0.2643,train
120,Zephyr Drummond,20,F,high,2.48,8,60.7,45.4|38.4|24.0|58.7|30.0|54.9|49.5|63.7|48.9,9,40.8,14.7,0,1,0.538,train
54,Caspian Thornwood,18,M,high,2.07,6,59.7,50.3|66.9|30.6|39.1|38.9|69.1|80.5|53.3|52.4|55.9|72.3,11,33.5,12.4,2,1,0.5029,train
152,Felix Waverly,25,M,high,2.59,6,59.6,55.4|68.6|28.9|77.3|58.6|51.4|56.2,7,49.8,1.8,0,0,0.4366,train
404,Fiona Lancaster,25,M,low,2.08,4,59.3,54.6|66.3|40.8|54.6|59.9|44.0|87.5|47.7|50.5|45.9|87.5|68.8|46.5|77.1,14,56.7,15.0,2,0,0.3617,train
946,Theo Holloway,24,M,medium,3.26,2,95.2,83.7|85.5|85.5|80.0|54.6|97.2,6,93.4,17.1,1,0,0.0825,train
208,Reese Ingersoll,20,M,medium,2.76,2,65.7,38.2|58.4|65.9|78.8|69.2|67.3|56.8|61.7|74.6|35.9,10,43.2,6.8,2,0,0.4784,train
659,Sawyer Abernathy,20,M,low,1.98,7,62.4,75.2|58.8|54.0|67.5|63.1|74.5|78.4|63.6|63.4|62.2,10,59.4,13.1,0,0,0.3995,train
844,Alaric Whitmore,20,F,medium,0.94,3,61.8,74.3|36.7|63.2|47.0|51.6|71.4|60.1|26.7|42.5|71.8|63.9|83.4|82.4,13,44.8,27.0,0,0,0.4456,train
763,Atlas Northwood,23,NB,medium,1.35,3,59.8,40.9|50.1|38.1|34.7|31.6|32.3|44.5|40.9|34.9|58.0|0.0|43.0,12,36.2,9.1,0,1,0.99,train
9,Otto Pemberton,24,F,medium,2.12,6,67.1,94.4|62.8|69.0|78.7|73.1|68.0|71.2,7,95.6,15.5,2,0,0.2326,train
808,Isla Waverly,20,F,high,2.21,6,65.8,35.5|68.3|63.4|48.0|68.7,5,75.0,14.6,0,0,0.2303,train
37,Quinn Norwood,18,NB,high,2.79,1,59.4,46.6|58.9|56.4|52.1|69.4|73.2|60.2|81.1|41.8|56.0,10,41.1,1.6,0,0,0.4022,train
453,Dakota Norwood,19,NB,low,3.16,3,78.6,64.0|74.5|78.0|81.5|88.5|77.0|50.2|63.8|100.0|81.7|100.0|91.8|74.5|75.4|70.3,15,39.3,18.2,3,0,0.1036,train
652,Maeve Overton,24,M,medium,1.36,8,61.1,72.3|43.2|32.6|12.9|35.0|48.0|73.7|59.8,8,46.2,6.2,0,1,0.6316,train
254,Elodie Zimmerman,19,NB,high,2.95,5,45.6,54.0|62.6|42.1|63.5|32.2|72.5|50.9|41.7|46.2,9,54.8,5.5,0,1,0.6081,train
304,Alaric Drummond,27,NB,low,1.98,3,55.2,32.7|42.6|37.9|48.7|43.8|30.5|85.2|73.7|43.2|59.0|61.2|72.8|42.6|71.3,14,39.2,2.9,2,1,0.5026,train
747,Taylor Jenkins,25,F,medium,1.86,1,69.0,67.7|47.6|81.9|54.4|82.1,5,42.5,0.7,2,0,0.3967,train
572,Celeste Caldwell,25,NB,high,1.97,1,44.3,54.2|21.1|38.8|48.7|52.2|66.6,6,29.5,15.0,1,1,0.7691,train
624,Magnus Farnsworth,28,F,medium,2.57,6,35.8,43.9|54.2|56.4|47.6|55.7|35.4|70.9,7,54.0,0.0,1,1,0.6864,train
733,Oberon Lockwood,19,NB,high,2.33,7,65.4,48.1|59.8|54.8|55.5|59.6|37.2|57.5|59.4,8,51.6,10.6,2,0,0.4521,train
892,Oberon Kingsley,18,M,low,2.36,5,52.6,56.3|67.2|55.1|50.1|59.0|66.4|39.3|59.8|75.7|64.5|56.8|65.5,12,55.3,15.9,0,0,0.4768,train
263,Ronan Merritt,20,NB,high,2.48,3,91.7,63.1|60.7|53.3|67.8|73.8|78.6|89.3,7,77.9,18.9,5,0,0.0,train
611,Peyton Zane,18,F,high,2.72,2,56.8,57.6|34.3|82.2|72.3|51.4|48.4|69.9|84.2|68.8|87.0|40.6|42.2|36.6,13,53.5,11.8,0,1,0.5136,train
298,Avery Fairchild,28,M,medium,2.14,6,61.7,63.4|73.5|28.6|52.4|61.1|44.2|83.9|48.4|57.3,9,59.1,8.8,2,0,0.4268,train
415,Jocelyn Ashford,28,F,low,2.12,2,72.2,48.6|54.7|78.7|80.8|81.3|53.4|76.1,7,36.3,6.8,1,0,0.4331,train
151,Riley Vance,28,NB,low,2.92,2,57.1,63.9|39.1|67.1|65.3|30.4|41.1|54.2|54.0|40.4|64.3|62.3|55.6|47.2|74.2|83.3,15,44.2,8.9,2,0,0.4126,train
789,Yseult Overton,18,NB,high,2.03,7,72.9,44.0|60.6|74.3|60.2|47.5|79.3|33.5|56.8|61.1|61.9,10,57.7,17.7,3,0,0.3325,val
641,Celeste Blackwood,28,F,medium,3.03,4,59.1,35.7|55.8|91.4|94.7|91.8|61.5|37.6|29.2|55.1|61.4|83.9|77.4|67.8|51.0,14,43.6,16.7,1,0,0.2661,val
890,Ulric Drummond,24,M,high,2.05,8,47.1,65.5|55.1|56.0|30.9|67.4|7.6,6,54.3,14.3,0,1,0.6272,val
551,Quentin Yarborough,26,F,high,3.6,3,52.4,72.1|85.1|55.3|73.0|45.4|49.8|65.9|72.1|76.9|83.7|59.1,11,71.2,11.3,0,0,0.3716,val
887,Ezra Sterling,25,NB,low,2.34,8,64.7,39.9|60.6|51.7|59.4|44.3|46.4|72.8|39.4|40.5,9,46.9,6.4,1,1,0.496,val
489,Leo Garrison,25,M,low,1.92,5,42.4,45.9|46.4|35.4|30.7|37.4,5,38.8,9.7,1,1,0.7718,val
148,Theo Ashford,23,NB,medium,3.07,5,72.0,68.3|79.0|69.2|72.8|66.3,5,46.4,21.6,3,0,0.0199,val
147,Ingrid Merritt,22,M,medium,2.77,8,87.2,91.3|52.8|62.7|69.0|61.6|99.4,6,55.3,15.9,1,0,0.0408,val
721,Quinn Tremaine,19,F,medium,2.05,5,45.8,73.0|77.0|53.0|53.5|64.7|80.0|64.1|47.5,8,26.5,5.6,1,0,0.427,val
932,Magnus Vandermeer,18,F,high,2.38,1,40.2,54.9|50.2|29.3|33.4|61.6|30.6|44.1|30.5|37.5|41.5|30.4,11,18.7,7.0,0,1,0.8203,val
740,Drew Yarborough,19,F,low,1.01,4,44.9,42.6|47.2|33.9|43.5|33.9|49.0|34.8|38.1|31.2|48.6|37.9|64.5|56.9,13,41.8,4.4,0,1,0.6036,val
660,Skyler Ellington,28,M,low,2.53,3,81.3,85.2|39.8|62.6|52.1|57.8|68.5|72.5|60.8|33.7|48.0|75.9|21.3,12,73.7,17.5,3,0,0.3139,val
349,Sebastian Sterling,19,M,high,2.42,3,72.6,58.7|71.3|73.6|54.5|87.3|53.5|43.9|73.9,8,50.1,18.9,1,0,0.1704,val
464,Clara Holloway,18,M,low,2.23,8,61.2,52.5|68.2|73.1|54.3|40.3|78.0|57.4,7,77.8,0.0,0,0,0.4035,val
326,Felix Quarles,21,NB,low,3.28,1,93.6,83.5|77.2|58.2|73.1|65.1|68.0|67.5,7,53.2,7.4,4,0,0.0465,val
187,Sawyer Zimmerman,26,M,medium,1.82,7,53.2,67.7|33.1|46.8|65.2|46.8|52.7|67.4|62.6|60.3|51.2|61.8|54.4,12,55.8,8.6,1,0,0.4683,val
124,Kieran Crawford,19,F,high,3.74,1,100.0,75.1|90.2|95.1|63.9|67.7|93.5|100.0|83.4|61.8|100.0|67.0|70.0|80.1|98.3|87.8,15,76.2,22.8,4,0,0.0,val
854,Hugh Lockwood,27,NB,medium,2.01,3,66.1,54.7|26.9|15.7|38.3|39.7|63.3|49.0|66.1|29.2,9,55.4,12.7,0,1,0.6473,val
609,Dakota Merritt,19,M,low,3.14,3,70.1,94.4|72.6|92.9|67.8|79.0|78.1|74.3|68.5|80.9,9,56.1,12.7,4,0,0.0,val
144,Wren Farnsworth,28,M,medium,3.35,3,70.8,39.1|66.4|35.9|75.4|52.1|57.7|79.0|39.8,8,31.2,9.4,3,0,0.3962,val
959,Yseult Tremaine,26,NB,medium,2.75,5,47.6,57.3|41.8|51.4|50.1|48.9|85.3|48.7|43.2|43.9|71.0|30.5|43.9,12,69.5,12.6,1,1,0.4924,val
198,Sebastian Fairchild,24,M,low,2.65,7,60.1,64.2|46.2|62.2|79.0|68.3|53.3|63.3|55.9|59.6|54.6|57.0|62.6|44.6|44.2,14,31.7,3.4,3,0,0.3884,val
610,Gareth Waverly,21,F,medium,2.54,7,56.1,47.0|71.0|42.0|65.9|48.7|30.7|73.8|60.9|44.2|56.9|40.0|58.5,12,1.6,0.8,1,1,0.724,val
280,Sawyer Bellingham,25,M,high,2.37,3,60.8,68.9|52.5|57.1|84.7|77.3|67.2|45.8|68.0|80.8|59.2,10,78.9,23.2,2,0,0.2537,val
294,Freya Iverson,25,M,low,2.03,5,56.2,62.8|42.2|48.4|52.3|54.7|54.0|59.0|65.2|58.4|59.3|28.8|53.3|59.7,13,55.6,5.7,2,1,0.5624,val
401,Freya Kensington,25,NB,high,2.87,2,69.6,98.9|76.6|96.5|71.1|61.8|79.0|71.8|57.3|97.0|65.7|47.4|94.9|67.4|65.9,14,43.5,30.4,0,0,0.0,val
123,Wren Waverly,24,NB,low,1.25,8,53.6,15.5|56.4|60.3|38.1|48.8|76.3,6,30.9,1.0,1,1,0.7007,val
184,Freya Blackwood,26,NB,high,1.68,1,62.2,36.8|45.7|42.4|74.8|50.2|72.2|65.2|90.7|34.0|75.1|73.4|41.6|71.3|61.2,14,45.4,6.6,2,0,0.4706,val
203,Rowan Eastwick,28,NB,high,1.99,6,40.0,59.0|39.3|47.2|43.4|38.3|50.1|46.9|44.6|39.2|55.0|75.0|52.3|65.1|29.3|52.5,15,25.6,0.0,1,1,0.6208,val
439,Yseult Radcliffe,24,F,high,2.76,2,84.6,95.1|46.0|75.3|84.4|77.9|94.6|73.9|72.2|83.9,9,71.5,17.7,5,0,0.0,val
247,Nova Sherwood,27,NB,medium,3.3,1,86.4,73.9|78.4|73.5|58.8|77.1|44.8|81.6,7,41.7,17.6,0,0,0.2313,val
416,Sawyer Thornwood,24,M,high,1.58,3,93.6,55.5|66.6|54.8|78.9|62.9|48.9|75.1|47.0|55.9|36.9|47.1|71.2|39.0|46.3|68.4,15,54.5,29.0,2,0,0.1629,val
933,Jordan Vandermeer,19,F,medium,2.58,4,76.9,60.9|73.8|89.2|97.6|64.1|100.0,6,54.9,26.5,4,0,0.0,val
766,Rosalind Sterling,18,F,low,2.47,4,75.3,42.8|43.8|68.1|48.2|99.6|37.1|56.0|68.3,8,56.7,10.2,4,0,0.1742,val
907,Fiona Xenakis,25,NB,high,3.02,4,100.0,74.1|71.4|87.6|69.3|75.9|95.7,6,69.8,9.6,1,0,0.01,val
836,Ulric Eastwick,21,M,low,2.19,5,64.0,45.1|53.7|53.2|49.1|60.7|53.8|66.2|34.3|57.0|60.6|54.0|56.1|34.9|64.0,14,61.3,15.6,1,0,0.4086,val
888,Clara Davenport,20,M,medium,2.17,1,73.0,42.0|49.5|95.4|71.5|53.4|70.9|73.1|79.5|62.7|79.2|34.0,11,42.4,16.3,3,0,0.2602,val
130,Quentin Zane,25,M,medium,2.35,3,91.2,61.2|93.5|78.2|73.3|71.6|71.9|37.1|61.9|78.7|65.3|45.0,11,59.1,26.2,1,0,0.2241,val
638,Atlas Ellington,27,M,high,2.06,3,62.1,56.2|84.5|74.5|74.3|65.8|43.5|59.6|74.8|41.4|69.8|95.1|76.2,12,74.6,14.7,1,0,0.3683,val
403,Ada Fairchild,28,M,medium,3.66,1,53.0,57.6|25.3|63.8|66.4|60.4|51.1|30.2|66.6|82.8|52.1|67.5|37.4,12,61.0,11.3,2,0,0.3513,val
785,Nadia Gillingham,26,NB,medium,2.29,6,66.3,33.6|43.0|37.4|74.5|17.1|49.4|10.5,7,35.5,8.2,1,1,0.4899,val
771,Thalia Fairchild,24,M,medium,1.6,2,60.0,53.6|52.2|52.3|52.2|67.0|63.1|60.2|8.4|58.4|29.1,10,56.0,19.4,1,1,0.5269,val
736,Yseult Sherwood,21,M,medium,2.98,4,64.4,68.4|72.7|74.8|84.3|48.8|45.5,6,60.7,15.8,0,0,0.4681,val
914,Milo Whitmore,25,F,low,1.81,3,53.4,42.8|35.7|39.0|37.1|35.7|47.8|79.8|34.1|40.5|44.4|34.9|61.7|9.7|37.3,14,48.8,4.8,0,1,0.7444,val
220,Ivan Quarles,28,NB,low,2.3,8,80.0,57.2|63.7|77.4|48.5|83.6|37.2|84.6|54.6|56.5|31.8|53.4|44.6|51.1|58.1,14,67.7,14.6,2,0,0.3705,val
642,Yseult Kingsley,21,M,low,2.2,3,50.6,28.8|54.1|50.7|28.2|32.5|54.6|40.8,7,59.3,9.2,0,1,0.7673,val
916,Ulric Ingersoll,21,M,low,2.74,2,63.7,46.2|44.4|82.0|72.5|87.4|59.0|62.5|54.2|53.9|42.6|59.5|46.4|64.8|60.8,14,55.4,22.5,1,0,0.4198,val
753,Gareth Crawford,27,F,low,2.53,1,91.8,58.6|73.5|74.2|90.2|89.7|69.9|63.6|60.8|67.1|64.2,10,73.5,20.6,2,0,0.106,val
807,Yseult Lockwood,20,M,high,2.85,5,51.8,94.3|71.6|33.5|48.1|71.0|76.4|39.7|69.5|29.6|57.4|75.5|50.5|36.2|61.0,14,42.7,16.5,2,0,0.4055,val
920,Sawyer Blackwood,25,M,low,3.17,1,56.5,60.7|69.2|81.8|69.8|63.4|69.1|69.2|45.1|62.0|80.9|55.9|61.0|55.4,13,17.4,13.0,1,0,0.3985,val
625,Elodie Sherwood,25,F,medium,1.34,8,37.1,55.2|25.8|40.1|51.9|44.1|49.0|29.1|54.0|35.9|40.2|48.6|46.6|45.4,13,25.1,4.7,0,1,0.7483,val
875,Iris Merritt,24,F,low,1.79,8,78.5,82.9|74.8|58.9|77.0|100.0|63.1|41.7|52.5|70.7|37.3|63.9|67.0|84.4|81.0|74.3,15,22.2,19.4,1,0,0.3417,val
761,Fiona Zimmerman,23,NB,high,2.74,2,69.3,50.6|54.7|70.1|47.5|55.5|76.7,6,99.8,19.2,3,0,0.2061,val
387,Milo Montgomery,23,NB,medium,2.28,8,67.6,76.6|57.2|36.2|70.2|68.9|28.5|57.5|33.7,8,40.4,6.7,1,0,0.4354,val
973,Lorelei Holloway,18,M,low,3.26,5,58.2,67.6|53.2|37.0|74.7|43.3|75.6|72.1|61.8|80.0,9,78.3,8.9,2,1,0.5602,val
510,Alaric Caldwell,25,M,low,2.54,5,78.3,100.0|86.6|86.7|75.8|71.8|33.4|59.1|62.1|41.2|51.9|39.6,11,63.0,22.4,1,0,0.1423,val
268,Quentin Lockwood,23,NB,medium,2.67,7,92.2,56.0|85.0|85.1|80.8|60.1|78.7|57.3,7,66.2,26.2,2,0,0.0,val
820,Magnus Kingsley,28,F,medium,2.41,1,57.1,40.6|40.9|28.7|37.5|79.8|38.5|32.4|55.1|48.7|47.4|71.5|58.6|42.4|44.0|42.8,15,55.4,7.1,0,1,0.6164,val
442,Lorelei Zimmerman,26,M,low,2.76,1,54.5,50.2|59.6|89.8|59.6|77.6|61.9|54.1|57.6,8,52.1,17.5,0,0,0.3418,val
497,Stellan Montgomery,25,F,high,3.14,5,77.1,71.4|67.3|64.5|61.0|78.4|91.0,6,83.5,10.8,4,0,0.0907,val
113,Atlas Sterling,21,F,high,1.95,5,67.6,46.5|64.2|47.0|54.3|45.5|70.2|73.3|56.9|61.0|38.7|55.9|59.6,12,92.9,6.8,0,0,0.3651,val
692,Maeve Yardley,23,NB,high,2.16,4,62.5,23.7|59.6|49.3|62.2|63.1|50.4|40.4|61.1|48.5|36.3|35.6|27.2|41.8|65.9,14,43.9,5.3,0,1,0.6398,val
233,Sebastian Zimmerman,27,F,low,1.45,7,65.9,51.6|46.0|59.5|66.0|91.9|37.9|77.9,7,68.3,8.8,0,0,0.3614,val
870,Maeve Hartwell,20,NB,low,2.66,5,26.9,58.2|39.7|35.4|43.7|50.4|27.3|28.7|50.6|15.3|32.1|86.5|26.4|58.1|32.1,14,39.3,8.6,0,1,0.8526,val
608,Clara Caldwell,24,NB,low,1.88,3,83.4,77.5|97.3|75.3|89.1|82.2,5,61.7,10.8,3,0,0.0388,val
672,Otto Jenkins,24,NB,low,3.54,4,81.4,85.8|62.1|67.9|97.5|70.9|47.0|74.1|73.8|93.0|75.2,10,63.7,26.3,3,0,0.0,val
374,Morgan Yarborough,21,NB,high,1.53,3,71.3,45.4|53.3|50.5|41.5|66.2|53.3|44.3|31.8|38.0|26.8|51.6|33.5|47.4|72.0|69.4,15,43.0,8.9,2,1,0.5898,val
982,Rosalind Underhill,26,NB,medium,2.5,3,65.8,63.0|21.0|53.2|56.2|76.0,5,50.2,1.9,0,0,0.4564,val
843,Magnus Farnsworth,25,M,low,2.77,8,82.7,91.7|81.9|82.7|83.1|69.9|77.0,6,50.6,26.4,2,0,0.0693,val
234,Riley Radcliffe,19,NB,high,2.82,1,71.1,70.3|90.2|76.6|75.1|61.1|45.3|64.4|85.6|44.6|51.7|69.4,11,46.8,11.9,3,0,0.1871,val
786,Jordan Thornwood,20,M,low,2.76,4,58.0,37.7|66.2|50.5|50.8|32.2,5,27.2,3.9,1,1,0.6202,val
677,Reese Upton,21,NB,medium,3.73,3,68.7,57.3|61.8|59.4|68.1|61.5|59.8,6,84.1,26.0,0,0,0.0724,val
318,Milo Iverson,18,M,medium,3.08,1,85.4,54.7|59.9|48.6|61.1|63.6|74.0|80.5|52.9|34.6,9,57.4,16.9,3,0,0.2724,val
649,Hayden Overton,27,NB,low,2.62,2,74.9,66.5|70.2|69.8|36.7|72.9|53.2,6,40.4,8.1,3,0,0.2923,val
411,Skyler Yarborough,23,F,medium,2.46,6,66.7,58.9|97.9|38.5|28.2|48.0|30.4|31.5|38.9|40.1|39.6|61.7|46.3|51.2|67.3,14,34.7,8.9,0,1,0.5279,val
899,Nadia Fairchild,21,F,high,0.98,7,49.5,32.6|50.1|34.7|50.5|46.8|74.0,6,48.1,0.0,1,1,0.6516,val
710,Rosalind Prescott,21,F,low,1.8,7,29.2,31.5|49.1|35.9|33.6|42.9|49.2|22.5|52.3|32.0|43.8|43.5|36.1|28.7|39.8|68.4,15,14.7,16.2,0,1,0.7741,val
359,Freya Eastwick,27,NB,medium,2.04,6,54.0,49.6|54.6|70.3|53.0|34.0,5,67.7,7.2,2,0,0.4307,val
259,Persephone Davenport,20,NB,high,1.97,3,32.8,64.4|38.3|26.3|14.1|68.8|58.5|53.2,7,70.1,15.5,1,0,0.461,val
745,Ezra Overton,26,F,medium,2.91,7,53.4,28.9|59.4|52.0|39.2|30.6|55.7|70.5|64.6|56.7|63.0|55.4|34.4|34.5|52.8|53.4,15,61.2,15.9,1,1,0.4794,val
628,Ulric Kensington,27,F,high,1.98,4,72.4,55.4|78.0|73.9|54.8|60.4,5,47.4,5.7,2,0,0.3186,val
633,Riley Tremaine,25,M,low,2.45,5,54.1,37.3|53.6|70.4|52.8|47.3|50.4|55.7|57.3|95.1|78.4,10,71.4,21.4,1,0,0.3105,val
283,Leo Sherwood,22,NB,high,1.78,1,58.3,44.4|52.7|40.4|29.7|43.3|49.8|35.3|41.6|31.0|61.9|40.7|66.9|68.1|43.9,14,21.3,0.0,1,1,0.7465,val
377,Zephyr Bellingham,24,F,low,1.3,8,66.7,43.7|46.9|91.8|56.8|46.5|19.2|73.1|32.1|37.2|47.3|73.5|63.9|49.9|56.9,14,35.4,10.6,1,1,0.5681,val
